asset1,asset2,return
EXPE,PVH,0.14965017818718362
EXPE,ROST,-0.0412535674187947
EXPE,SBUX,-0.10789129394584597
EXPE,TPR,0.5271811379054047
EXPE,TSLA,0.5251466665412148
EXPE,TJX,-0.16055487099239268
EXPE,VFC,-0.08816023275309053
EXPE,WYNN,0.2199848801533917
EXPE,YUM,-0.1835806352999041
F,GPS,-0.32335844256679674
F,GPC,-0.3421517906539407
F,MAR,-0.09275037623942364
F,ORLY,-0.33210199262093637
F,PENN,-0.550520494273325
F,SBUX,-0.36601786601590924
F,ULTA,-0.05954151170995814
GPS,HLT,-0.09498213520100776
GPS,LKQ,-0.282136432091904
GPS,TSLA,-0.6712422585760366
GPS,TSCO,-0.2765066580217787
GRMN,GM,-0.09608684540222458
GRMN,HLT,0.0028220012334751665
GRMN,HD,0.041809197037834964
GRMN,LVS,0.2509008313682051
GRMN,LKQ,-0.1374323865340445
GRMN,LOW,0.007047259420641058
GRMN,MCD,-0.05760343299746455
GRMN,MGM,-0.10488163624716224
GRMN,NVR,0.2263942514463079
GRMN,POOL,-0.024452588112520462
GRMN,TSLA,0.05658852210478261
GRMN,TJX,0.5414672076100693
GRMN,TSCO,-0.09184710718300776
GM,LVS,0.21518732663165632
GM,LEG,-0.1295036197928572
GM,LKQ,0.2769019777555151
GM,MAR,0.23835719585005108
GM,MCD,-0.0796158290616177
GM,TSLA,-0.013809375699721422
GM,TSCO,-0.2862707745555174
GPC,HLT,0.24036338998324397
GPC,HD,0.35140991363183394
GPC,LVS,0.13329739926762588
GPC,LEG,0.1691512682472165
GPC,LEN,0.22937542111335033
GPC,LKQ,0.04830706387846323
GPC,LOW,0.2473493393033874
GPC,MAR,0.18057882848511697
GPC,NKE,0.05143011643350721
GPC,NVR,0.30942727309478085
GPC,ORLY,0.265493737027757
GPC,POOL,-0.10637054943602853
GPC,PHM,0.06398626165031455
GPC,SBUX,0.07071018287863087
GPC,TPR,-0.025002183070228785
GPC,TSLA,-0.2189180680579302
GPC,TJX,0.21980733284611517
GPC,TSCO,0.008254934586652525
GPC,ULTA,0.15371982789062924
GPC,YUM,-0.038359412652139144
HBI,HLT,0.45056613236336385
HBI,HD,0.25555317216162965
HBI,LVS,0.266996390362776
HBI,LEG,-0.015228368331153616
HBI,LKQ,-0.10655295138896866
HBI,LOW,0.44233362432316703
HBI,MAR,-0.10504438397560545
HBI,MCD,0.2973079917751081
HBI,TSLA,0.10944146871561389
HBI,TSCO,0.52572335833613
HD,LVS,0.10903476165358748
HD,LEG,0.003314990294781892
HD,LKQ,0.21079325557599193
HD,MAR,0.042105581775139435
HD,MCD,0.2262154031070367
HD,NWL,-0.14345148026549592
HD,ORLY,0.3549035202489502
HD,TSCO,0.07323513000380306
HD,ULTA,0.25487020795055343
LEN,LKQ,0.09709663513096922
LEN,MCD,0.13233509116741043
LEN,TSCO,0.34620455585799415
LOW,ORLY,0.10994928748313162
LOW,ULTA,0.2493555721114279
MHK,TSLA,-0.5674142503129042
MHK,TSCO,-0.2719409035326884
NKE,ORLY,0.13206045377663017
NKE,TSLA,-0.14816896125450033
NKE,TSCO,-0.014650618651079712
NKE,ULTA,-0.1582995792448458
NVR,ORLY,0.2951701476194017
PENN,TSLA,-0.4093025352775977
PENN,TSCO,-0.6073231792735341
POOL,TSLA,-0.0637002895529948
POOL,TSCO,0.11058716069350194
POOL,ULTA,0.004530896924630215
PVH,TSLA,0.33234438921127296
PVH,TSCO,-0.052385834435235014
RCL,SBUX,-0.09415459275912348
RCL,TPR,-0.33178184664294197
RCL,TSLA,-0.5846827767316747
RCL,TJX,-0.41201909231954276
RCL,TSCO,0.14836285747092173
RCL,ULTA,-0.2403836326028133
RCL,WYNN,-0.10720761302836093
SBUX,TSLA,-0.3750028310198419
SBUX,TSCO,-0.09595258113304458
TGT,TSLA,-0.09787568145344776
TGT,TSCO,-0.11720643963002425
AEP,EVRG,0.135144533967319
AEP,ES,0.1611049311014873
AEP,FE,0.050803330500784796
AEP,NEE,-0.4668804621267753
AEP,NRG,-0.06616416592979192
AEP,PNW,0.18163153292895892
AEP,PPL,0.12578739611909695
AEP,PEG,0.22955688149427092
AWK,EVRG,-0.09847751036038564
AWK,ES,0.04441010921714565
AWK,NEE,0.22662945292231657
ATO,EVRG,0.05003332089964635
ATO,ES,-0.11164870816417606
ATO,FE,0.026195122627010424
ATO,NEE,-0.29098636355590235
ATO,NRG,-0.29518189597214456
ATO,PNW,0.18611633434336938
ATO,PPL,-0.14019358587052963
ATO,PEG,-0.009610415443344972
CNP,EVRG,0.17083456634686897
CNP,ES,-0.09107379813078398
CNP,EXC,0.24194515066193256
CNP,FE,-0.1627268875521957
CNP,NEE,-0.4250672071368415
CNP,NRG,-0.2881345706737541
CNP,PNW,0.04764925409642339
CNP,PPL,0.2228019919940215
CMS,PPL,0.0036012363042036304
ED,EVRG,-0.01692356518187764
ED,ES,-0.09556434294073639
ED,EXC,0.2556147034482597
ED,FE,0.1234017941715839
ED,NEE,-0.23370667923022193
ED,NRG,-0.2962170926284451
ED,PNW,0.008822579764948022
ED,PPL,-0.08091149178687221
ED,PEG,0.0918105506238567
EIX,EXC,0.26969574815011726
FE,SO,0.3277221671867833
FE,WEC,-0.03955468699813762
NI,NRG,-0.23415015553465027
NI,PNW,0.1197510116125444
NI,PPL,-0.11378426217573462
AFL,AMP,0.2625439604642168
AFL,L,0.037737989491337214
AFL,PRU,0.19218335937861689
AFL,HIG,0.09466254348821997
AFL,WFC,0.3166862028996571
AFL,WLTW,0.02263565597393841
AIG,PFG,0.07312771081229119
AIG,WLTW,-0.2086182227913037
AMP,WLTW,-0.0896747099684496
AON,AJG,0.06161435532297371
AJG,AIZ,-0.014456228447655449
AJG,BAC,-0.04282970349856332
AJG,BRK.B,-0.08802235596311177
AJG,BK,0.05046388201127818
AJG,BRO,0.016942692340816138
AJG,CBOE,0.09404856021140848
AJG,SCHW,-0.043476370536974285
AJG,CB,-0.16259006443005258
AJG,CINF,-0.0930704567790551
AJG,CFG,-0.10091599889267454
AJG,CME,-0.08644664418265544
AJG,CMA,-0.039013384020088124
AJG,RE,-0.13702336420848732
AJG,FITB,-0.10207499919254741
AJG,GL,-0.018098930561413873
AJG,HBAN,0.10293925576174429
AJG,ICE,-0.1139340624194694
AJG,KEY,-0.00736128839479672
AJG,L,0.034757845341247595
AJG,MMC,-0.0033602947040772416
AJG,MET,-0.10042285900041606
AJG,NDAQ,0.09960774177832704
AJG,PBCT,-0.014709109106300747
AJG,PNC,-0.0644085300649036
AJG,PRU,0.1927952436608859
AJG,RF,-0.22085840917666064
AJG,SPGI,-0.1575808431185018
AJG,STT,0.2158159718999191
AJG,SIVB,-0.1839199780983271
AJG,HIG,0.0917433061801098
AJG,TRV,-0.0031363254753153887
AJG,TFC,-0.06529118118158526
AJG,WFC,-0.14119399094411025
AJG,WLTW,0.021777730815100076
AJG,ZION,0.057531820211456655
AIZ,CINF,0.343881582146858
AIZ,PBCT,-0.14105026345513005
BAC,BRK.B,-0.11493826921880856
BAC,BLK,-0.06364458798358144
BAC,BRO,-0.18640104088596418
BAC,CB,-0.061912038622849795
BAC,CINF,-0.2886441016811124
BAC,CMA,-0.05921493852665852
BAC,RE,0.19502074854644452
BAC,GL,-0.10659786365686218
BAC,GS,0.053765494314371026
BAC,L,-0.07989240533304982
BAC,MTB,0.043358424743252105
BAC,MMC,-0.20213358483089397
BAC,MET,-0.008681135622164729
BAC,PFG,0.12798204881590952
BAC,RJF,0.11687908149359108
BAC,RF,0.0786913606161758
BAC,HIG,0.40486797567552535
BAC,TRV,0.11746654705287801
BAC,WLTW,0.10165462906151544
BAC,ZION,0.14112709669837
BRK.B,SCHW,-0.13052463844051615
BRK.B,HBAN,-0.01825452438899316
BRK.B,KEY,-0.3165006218935411
BRK.B,LNC,-0.2103770368932755
BRK.B,MTB,0.042439152514147864
BRK.B,NTRS,0.21402841350369622
BRK.B,PBCT,0.1496761021631051
BRK.B,PNC,-0.29320538210100117
BRK.B,PFG,-0.1637776745313352
BRK.B,PGR,0.06488331770320598
BRK.B,TFC,-0.29376551673168955
BRK.B,WFC,-0.016989990131516242
BRK.B,WLTW,0.19854758426316244
BLK,BRO,-0.0057288643627561395
BLK,SCHW,0.12408931918190821
BLK,CINF,-0.36875517775615224
BLK,CME,-0.05760548246398248
BLK,CMA,0.06757010422298713
BLK,FITB,-0.2256770867573697
BLK,KEY,-0.029737061479767145
BLK,MMC,0.28368060802542705
BLK,PFG,-0.16126173601791888
BLK,PRU,0.142196684418339
BLK,RJF,0.1801745603247735
BLK,RF,-0.09417158483475417
BLK,HIG,-0.12406296838571536
BLK,WFC,-0.16118681363464538
BLK,ZION,-0.12829159690529807
BK,BRO,0.036389263025174735
BK,SCHW,0.13572079371723375
BK,CB,0.043204132453974455
BK,CINF,-0.20443013218085443
BK,CMA,-0.10533143990783791
BK,RE,0.1486868360478738
BK,GL,0.00587407998860901
BK,L,0.06932939925351471
BK,MTB,0.020753745773771516
BK,MMC,0.06474181387268385
BK,MET,-0.0923318484710739
BK,PBCT,-0.12729910046027304
BK,PFG,-0.015484296642001573
BK,PRU,0.11262186663750458
BK,RJF,0.3754732184425386
BK,RF,-0.0336045043272106
BK,HIG,0.1804074628321841
BK,TRV,0.10732206615604081
BK,WLTW,0.12707733253069892
BK,ZION,0.01034789906084683
BRO,WLTW,-0.10019460087079148
COF,SCHW,0.09756775465876344
COF,CINF,-0.14815385332623351
COF,CFG,-0.03798083614369723
COF,CME,-0.07004135003059753
COF,CMA,-0.11396784897214442
COF,FITB,0.12966641451957622
COF,HBAN,0.16339486809417722
COF,KEY,-0.0014823467756879109
COF,PRU,0.12684180013633348
COF,RJF,0.3739577753334603
COF,RF,0.14285921100769775
COF,HIG,0.21429797101831966
COF,TFC,0.09785290569086239
COF,WFC,0.1541394268143963
COF,ZION,-0.18098856317622863
SCHW,MTB,0.376662294497595
SCHW,PFG,-0.008262689097253896
SCHW,WLTW,0.14057978202078666
CB,CINF,-0.13500085778631066
CB,WLTW,0.060982660402172185
CINF,RE,-0.13438111221733998
CINF,GL,-0.21893482924850047
CINF,MET,-0.23133241416084377
CINF,PFG,-0.16228646660100873
CINF,TRV,0.012648838010141335
C,RF,0.04340879327290633
CFG,CMA,0.16382804201535575
CFG,GL,-0.15570586966137095
CFG,GS,-0.12302895705629897
CFG,MTB,0.010337885429057496
CFG,MET,0.022681350724617078
CFG,PBCT,-0.11391452576395095
CFG,PFG,0.04083806312414134
CFG,RJF,0.1457421331511192
CFG,RF,0.016134925058192168
CME,MTB,0.4200948505054906
CME,MMC,-0.01675380128640914
CME,PFG,-0.09397045529870404
CME,WLTW,0.3516255774317571
CMA,FITB,0.20828602006765112
CMA,LNC,0.0912913592437048
CMA,MTB,-0.05146758099296771
CMA,NTRS,0.029932166872228116
CMA,PNC,0.14544177002014272
CMA,WLTW,-0.12404450823333289
FITB,GL,-0.1520984943608046
FITB,GS,-0.21827617466976487
FITB,L,-0.16987327095354748
FITB,MTB,-0.22913163404576567
FITB,MET,0.05032430860857916
FITB,PBCT,0.019475823503663267
FITB,PFG,-0.09744995563847217
FITB,RF,0.08780976053482707
FITB,SYF,0.08906306368620484
FITB,TRV,0.05367907679786266
FITB,WLTW,0.10787978017681803
FRC,KEY,-0.12617865405883086
FRC,MMC,0.2559195781708078
FRC,PFG,0.0004567647618500632
FRC,PRU,-0.0989307516043156
FRC,RJF,0.12579154778252166
FRC,RF,0.039256450537247
FRC,HIG,-0.10941722587704251
FRC,WFC,-0.014065248296339705
FRC,ZION,-0.2515413031328455
GS,KEY,-0.08600742688896047
GS,LNC,-0.1451133432109219
GS,PRU,-0.14683833252448386
GS,RF,0.031624789722608695
HBAN,RF,0.16446798589225334
HBAN,WLTW,0.2500769952515693
ICE,L,-0.1972975612267843
ICE,MTB,0.20654709077057515
ICE,MMC,0.04875109686359108
ICE,MET,-0.05981966127584863
ICE,NDAQ,-0.04849674962712685
ICE,PFG,-0.05170325889106432
ICE,RJF,0.29082466471777574
ICE,TRV,0.020904034777283087
IVZ,KEY,0.36637187922921555
IVZ,PRU,-0.12205671813908557
IVZ,RF,0.378676129355813
JPM,KEY,0.05189987010208482
JPM,MMC,-0.1072211101945769
JPM,MET,0.05039543760234257
JPM,PFG,-0.06471987818209367
JPM,PRU,0.003115906505797902
JPM,RJF,-0.08508748302920546
JPM,RF,-0.04078705749047629
JPM,HIG,0.2169382446448991
JPM,WFC,-0.052982853714997766
JPM,ZION,0.001686251750234951
KEY,LNC,-0.06542463756386074
KEY,L,-0.08906018495797223
KEY,MTB,0.02252225185588948
KEY,MMC,-0.24063858027073248
KEY,MET,0.10908868502775469
KEY,MS,0.010098174832261721
KEY,PBCT,-0.0034109388997500354
KEY,PFG,0.2798791484142099
KEY,RJF,-0.026676179856055825
KEY,RF,0.05503279696624187
KEY,TRV,0.20536263547129086
KEY,USB,-0.0239198249058229
KEY,WLTW,0.23765034073640157
LNC,L,-0.04557520592846442
LNC,MMC,-0.05977951958917198
LNC,MET,-0.09979048951268546
LNC,PFG,-0.010612581861645886
LNC,PRU,-0.009310720843098825
LNC,RJF,0.020269725510617426
LNC,RF,-0.09166503217259422
LNC,HIG,0.5372398020255208
LNC,TRV,0.3032427440645358
LNC,ZION,0.21424223060128528
L,MTB,0.1303863132402842
L,PBCT,0.01792841815030726
L,PFG,0.1417092495204974
L,PRU,0.07802609530712201
L,RF,-0.2655365074356973
L,WLTW,0.055921612871116085
MTB,PRU,0.06311430775089859
MTB,RF,0.026475493515391718
MTB,HIG,0.15924115460697125
MTB,WFC,0.043923017752076264
MTB,ZION,0.031106542694100354
MKTX,MMC,-0.17037533826371348
MKTX,NDAQ,-0.29413426593766434
MKTX,PRU,-0.11195047308526089
MKTX,RF,-0.18960884948004067
MKTX,HIG,-0.08658632182576258
MKTX,WFC,-0.284188405037748
MKTX,ZION,0.33129399102435503
MET,PRU,-0.1235733610233129
MCO,NDAQ,0.18607918322543499
MCO,PFG,0.11058422991886997
MCO,PRU,0.14244551544955072
MCO,RJF,0.09577467913120563
MCO,RF,-0.16405652882723865
MCO,HIG,-0.09515807309010023
MCO,WFC,0.08018789871557455
MCO,ZION,0.019594570476345254
MS,PRU,-0.07920379647848168
MS,RF,-0.03544416855196672
MSCI,NDAQ,0.28948319115926746
MSCI,PFG,-0.13946410817558993
MSCI,PRU,0.024858485282190666
MSCI,RF,0.08140511785338721
MSCI,HIG,-0.04471517498397123
MSCI,ZION,0.02279335003246015
NDAQ,PFG,0.041707068550547705
NDAQ,HIG,-0.09900403823683941
NTRS,PFG,0.040035804751768884
NTRS,RF,-0.19958223350071508
PBCT,PNC,0.05424501431147291
PBCT,RF,0.012197794466010528
PBCT,STT,-0.1545233225271903
PBCT,SIVB,-0.36234054087932216
PBCT,TFC,-0.01550836335987915
PBCT,USB,-0.022070836551436223
PNC,PFG,0.2082590005191868
PNC,PRU,0.0650010663874814
PNC,RF,0.13745761975401663
PNC,HIG,0.1794320708005849
PNC,WLTW,0.10030658496681688
PNC,ZION,0.23098230031075523
PFG,PRU,0.001364349082767585
PFG,WLTW,0.023839499915203632
PGR,PRU,0.46226042869119005
PGR,RJF,0.2175151931445286
PGR,RF,-0.16231210554692735
PGR,HIG,-0.17755951640201675
PGR,TRV,-0.19504193403386946
PGR,WFC,-0.2131426696977354
PGR,WLTW,0.055469392955365474
PGR,ZION,-0.1586862926640638
RF,WLTW,0.03543381924303874
SPGI,HIG,-0.2046964313206196
STT,HIG,0.2700583072604518
STT,WLTW,0.13857759822561783
STT,ZION,0.1084277021271846
SIVB,HIG,0.21898056920184056
SIVB,WLTW,-0.15703860736485833
SIVB,ZION,0.1520957393714873
SYF,HIG,0.10184917836861684
SYF,WFC,0.06616600360180092
SYF,ZION,-0.052373504535693644
TROW,HIG,-0.037437971128764326
TROW,TFC,-0.0015994687474588864
TROW,WRB,0.2882147183260505
TROW,WFC,-0.08035272365810175
TROW,ZION,-0.1427001047318033
WRB,WLTW,0.15966903288940668
APD,BLL,-0.1029618257654611
AVY,CE,-0.07149004013592988
AVY,DD,-0.3608413081127004
AVY,EMN,-0.035445617555688515
AVY,WRK,0.05708384868958238
BLL,CE,0.07284978743411484
BLL,CF,-0.40620192618370404
BLL,CTVA,0.27316068840024005
BLL,DD,-0.0557158878835832
BLL,EMN,0.06678617144029704
BLL,FCX,-0.26740625162548354
BLL,IP,-0.06805572805678996
BLL,NUE,-0.04001704237764614
BLL,PPG,-0.030676347090765776
BLL,SEE,0.0007745699272456114
CE,DOW,-0.03277619126978418
CE,EMN,-0.03938409738496121
CE,FMC,-0.09682421361008862
CE,FCX,-0.00578080402870255
CE,IP,0.08568638300260907
CE,LIN,-0.030631439329359564
CE,LYB,-0.04051396659197518
CE,MLM,-0.10078870977093961
CE,NEM,-0.2878625487210488
CE,PKG,-0.14146575316580856
CE,PPG,0.12456343312148122
CE,SEE,0.34487324224589627
CE,VMC,-0.023901949568526325
CE,WRK,0.15906904806263542
CF,DOW,-0.19865004408354361
CF,EMN,-0.18696738090898798
CF,FMC,-0.12004514197764904
CF,FCX,0.0626383679878633
CF,LIN,-0.18749429167673953
CF,LYB,-0.13137423864347234
CF,MLM,-0.28701019891298757
CF,NEM,-0.449102231757825
CF,PKG,-0.37312553151022554
CF,SEE,0.10823034590386203
CF,VMC,-0.21996614939340653
CTVA,DOW,0.08622489767760591
CTVA,FMC,-0.03257675361650792
CTVA,FCX,-0.10293028806033137
CTVA,LIN,0.2552465906437766
CTVA,LYB,0.14640129986371642
CTVA,NEM,0.22153903930009938
CTVA,PKG,0.4843004781547049
CTVA,SEE,-0.014385731910964242
DD,LYB,0.08457819839273172
DD,WRK,-0.06264524636287097
ECL,FCX,-0.3627980092309013
ECL,LIN,0.04472177063473966
ECL,LYB,-0.09293641184283406
ECL,MLM,-0.09101819609285682
ECL,NEM,0.03373590289774642
ECL,SEE,-0.16554091314016375
ECL,VMC,0.11527763071966211
ECL,WRK,-0.1938200295152105
FCX,NUE,-0.2844121907115399
IFF,LIN,0.1853420867797811
IFF,NEM,-0.1622556869477048
IP,LYB,0.14961884642755102
NEM,NUE,-0.2838087072647849
NEM,PPG,-0.39796349388924807
NEM,SHW,-0.22792904235003836
NEM,MOS,-0.33149860153018673
NEM,VMC,-0.3284380212647357
NEM,WRK,-0.18078783859931458
PPG,WRK,0.02477081460062429
SHW,WRK,-0.3103878774745643
MOS,VMC,-0.4411787626988912
MOS,WRK,-0.35981942612207785
ARE,AMT,0.1395672637354373
ARE,CCI,0.15923577100890457
ARE,DRE,0.1430520509013094
ARE,EXR,0.15346672034353775
ARE,IRM,-0.04933221394645021
ARE,KIM,-0.027444224394295887
ARE,PLD,0.1646901876135118
ARE,PSA,-0.005960473153696221
ARE,O,-0.05472929351378683
ARE,SBAC,-0.02355431382760711
ARE,VTR,-0.2833020234269761
ARE,WELL,-0.11970146218918351
ARE,WY,-0.08448998175373752
AVB,DRE,-0.030215144942002954
AVB,EXR,0.006390075367420068
AVB,IRM,0.21469628001436852
AVB,PSA,0.17759941038492544
AVB,O,0.21415468645567104
AVB,WELL,0.3006955756084637
BXP,CBRE,-0.012097233484134195
BXP,CCI,-0.18031675286494078
BXP,DLR,-0.06711489345416252
BXP,DRE,-0.034875684639940736
BXP,EQIX,-0.019770797320822896
BXP,EXR,-0.14277176075203563
BXP,FRT,0.032332747721500056
BXP,HST,0.1561448022952932
BXP,IRM,0.11323763256915641
BXP,KIM,-0.09893967942643882
BXP,MAA,0.041529538983184754
BXP,PLD,0.021480857812056782
BXP,PSA,0.13131895599544732
BXP,O,0.049483229732674515
BXP,REG,0.00784797741294402
BXP,SBAC,-0.20129434149909126
BXP,SPG,-0.2008692998726305
BXP,VTR,-0.04613289215410623
BXP,WELL,0.2146558344075091
BXP,WY,0.0633116462388543
CBRE,DRE,-0.1296479420362663
CBRE,EXR,0.15804044472979265
CBRE,KIM,0.34221072365198923
CBRE,PSA,0.037907741955154776
CBRE,O,0.1554036993865561
CBRE,VTR,-0.03683536985054962
CBRE,WY,0.3023365214002892
DLR,DRE,-0.08298969915416994
DLR,EXR,-0.18419378552865093
DLR,KIM,-0.013123614844023686
DLR,PLD,-0.19398609688079393
DLR,PSA,-0.0551543775130951
DLR,O,-0.04503377352493422
DLR,SBAC,0.2971714539624423
DLR,VTR,-0.27630784750026943
DLR,WELL,0.029649183935436304
DLR,WY,-0.25489386679521003
DRE,EQR,-0.03050759687954298
DRE,ESS,-0.13235437945952494
DRE,MAA,-0.005078686600502697
DRE,PLD,0.04235157008634356
DRE,PSA,0.09821892228604033
DRE,REG,0.04591291085767182
DRE,SBAC,0.008735916639665083
DRE,UDR,-0.012276980592437321
EQIX,O,-0.0566978625070586
EQR,EXR,-0.0224578152889217
EQR,PSA,0.09718862686563516
EQR,O,0.1634240118134118
ESS,EXR,0.05939267384085688
ESS,HST,0.3393069035990548
ESS,IRM,0.07115670930185632
ESS,PSA,0.21697145038778806
ESS,O,0.08998592154065554
ESS,SBAC,-0.07718273090849107
ESS,VTR,-0.25346241656076235
ESS,WELL,0.08843487251451995
EXR,MAA,0.12581851422406967
EXR,SBAC,-0.09247076193713118
EXR,UDR,0.1308066594373103
FRT,KIM,0.13225277670670388
FRT,O,0.4015542970883142
PEAK,HST,0.4966038681963293
PEAK,IRM,0.07055708613703522
PEAK,KIM,0.1319724503226267
PEAK,PLD,0.05267023970403563
PEAK,PSA,0.24966216758557333
PEAK,O,0.20254071468775103
PEAK,SBAC,-0.1433058068818052
PEAK,VTR,-0.12541360286977027
PEAK,WELL,0.00728608602500215
PEAK,WY,0.2764526784966516
MAA,PSA,0.17021462694063855
PLD,SBAC,-0.16884095701223298
PSA,UDR,0.20189032817308805
SPG,VTR,-0.06545799679386866
SPG,WELL,-0.05479884195873106
SPG,WY,-0.04534206569367554
UDR,WELL,0.18676816674205213
VNO,WELL,0.22032293345792628
VNO,WY,0.13859162499474653
APA,MPC,0.12653198151825767
APA,OXY,0.21852354103313118
BKR,COP,-0.04243774823220418
BKR,CTRA,-0.39838795247078973
BKR,DVN,0.24663647922110393
BKR,XOM,-0.36668929659527816
BKR,HES,0.6424498760612818
BKR,MPC,0.13231816027559049
BKR,OXY,-0.2343818842362979
BKR,VLO,0.07819730672119214
BKR,WMB,-0.19392695776230917
CVX,OXY,-0.44625075675810333
CVX,OKE,-0.1471670693546397
COP,HAL,-0.3535238877242381
COP,OKE,0.16355844830970745
CTRA,FANG,-0.4842571890515466
CTRA,HAL,-0.5786202452523366
CTRA,OKE,-0.4679542461973867
DVN,HAL,-0.24506218628884235
DVN,OKE,-0.2839018193683715
XOM,HAL,-0.47923220889828005
XOM,OKE,-0.2223408777806515
XOM,SLB,0.005627586334591761
HAL,HES,-0.024633511109907268
HAL,MPC,-0.09133005153238745
HAL,OXY,0.2899915057245278
HAL,VLO,-0.3164683706302548
HAL,WMB,-0.2637583908473773
HES,OKE,-0.25837341400937175
MRO,OKE,0.132150422052191
MPC,OKE,-0.0637507979111417
MPC,SLB,0.43259097741186736
OXY,OKE,0.28129399063202887
OXY,PXD,-0.042593267359039746
OXY,SLB,-0.10383088355972316
